classes,Cell ID,Nuclear volume (fL),Cellular volume (fL),Nuclear surface area (µm2),Cellular surface area (µm2),Radial proximity (unitless),Apical proximity (unitless)
Lamin B1,AICS-13_31_4,955.7434944,2325.95995,525.6127325,1436.561918,-0.7577793,-0.2125291
Lamin B1,AICS-13_31_6,868.9102865,2207.699448,514.2596831,1257.179979,-0.6207266,-0.3260657
Lamin B1,AICS-13_31_7,613.6145332,1616.158848,380.9422626,984.7330367,-0.5278246,-0.1504255
Lamin B1,AICS-13_31_8,985.6402393,2346.163212,540.1333277,1423.349639,-0.6033564,-0.2652867
Lamin B1,AICS-13_31_9,144.8920742,1346.57796,165.7906963,671.3233046,0.7734281,-0.2245521
Lamin B1,AICS-13_32_1,744.8336934,1850.877206,433.3429225,1192.642834,-0.6937262,-0.1978065
Lamin B1,AICS-13_32_4,715.7192296,2009.408182,438.2640924,1080.312215,-0.5223165,-0.181391
Lamin B1,AICS-13_32_5,701.7061933,1826.524453,444.0979237,1233.406064,-0.7554978,-0.1947243
Lamin B1,AICS-13_33_2,939.893798,2385.719428,495.2762431,1295.338755,-0.7433441,-0.1276851
Lamin B1,AICS-13_33_3,521.8155406,1123.59382,389.019011,718.4735899,-0.7019442,-0.1415003
Lamin B1,AICS-13_33_4,604.9074038,1511.809345,369.2483561,1005.878877,-0.6123301,-0.1413344
Lamin B1,AICS-13_33_6,769.526568,1914.139942,479.4464922,1313.917407,-0.7929312,-0.1478756
Lamin B1,AICS-13_33_7,576.1330623,1123.491783,382.1691171,787.5244932,-0.7364476,-0.198372
Lamin B1,AICS-13_33_8,782.7233109,2107.907582,543.7461817,1242.967278,-0.3389943,-0.1445767
Lamin B1,AICS-13_33_9,797.9607873,1972.98109,434.609248,962.656374,-0.6805202,-0.135057
Lamin B1,AICS-13_34_1,600.7239003,1310.286917,430.7739499,860.2017925,-0.5898578,-0.2949348
Lamin B1,AICS-13_34_2,621.0632102,1751.935646,461.0142812,1026.619301,-0.4887131,0.03101462
Lamin B1,AICS-13_34_3,837.4489793,2169.231622,567.5945244,1255.767002,-0.7744642,-0.2208641
Lamin B1,AICS-13_34_5,925.8807617,2464.117604,495.7619671,1372.90972,-0.5114215,-0.09205836
Lamin B1,AICS-13_34_7,591.4045509,1705.883095,364.6900882,1105.974648,-0.4594369,-0.2335925
Lamin B1,AICS-13_34_8,893.7732223,1724.147659,635.5616556,933.2622541,-0.7015123,-0.02821369
Lamin B1,AICS-13_34_11,905.8135496,2050.086802,500.193214,1202.508478,-0.5631938,-0.3371968
Lamin B1,AICS-13_35_1,679.9043578,1609.050293,421.1316943,1098.913962,-0.8313326,-0.3125223
Lamin B1,AICS-13_35_2,964.178526,2686.999708,585.9187151,1430.651769,-0.5441035,-0.3217092
Lamin B1,AICS-13_35_3,935.5402333,1648.130338,513.9853808,975.624899,-0.6724356,-0.05358089
Lamin B1,AICS-13_35_4,620.1788924,1308.348221,390.7895363,879.2946174,-0.8301018,-0.2215404
Lamin B1,AICS-13_35_5,549.5695154,1347.8024,360.2152763,850.4516216,-0.628925,-0.1972672
Lamin B1,AICS-13_36_1,411.479886,1193.727026,285.7439372,831.1363525,-0.5261297,-0.2378288
Lamin B1,AICS-13_36_2,823.4699553,1980.463779,484.7369676,1356.548161,-0.7554424,-0.2152355
Lamin B1,AICS-13_36_3,584.1939594,1384.19548,381.8517746,956.3458467,-0.7645916,-0.2162075
Lamin B1,AICS-13_36_4,436.7849806,1134.579768,307.8663695,812.4724596,-0.2526733,-0.1131542
Lamin B1,AICS-13_36_9,889.3856454,2413.337354,513.1062068,1457.877295,-0.6845568,0.006414286
Lamin B1,AICS-13_37_3,988.3952294,2470.307829,530.5403059,1447.031174,-0.5634307,-0.4509827
Lamin B1,AICS-13_37_4,607.8664673,1451.811781,370.5447047,975.6518779,-0.8220034,-0.1311857
Lamin B1,AICS-13_37_7,952.2402353,2376.672176,510.7350089,1397.651514,-0.7699323,-0.2439513
Lamin B1,AICS-13_37_9,564.534894,1495.68755,377.6459112,843.7747281,-0.3884361,-0.1455228
Lamin B1,AICS-13_37_10,507.7004676,1121.859196,332.192248,658.295888,-0.4825757,-0.2107651
Lamin B1,AICS-13_38_1,748.0648547,1758.636054,444.1004431,1056.591838,-0.6682898,-0.134752
Lamin B1,AICS-13_38_2,269.3768141,1411.031125,233.186758,746.2421564,-0.1592626,-0.2095188
Lamin B1,AICS-13_38_3,633.7497698,1240.357785,397.6905535,860.1412213,-0.7648332,-0.3622407
Lamin B1,AICS-13_38_4,838.1972483,1826.048282,466.4906692,1105.743701,-0.8192048,-0.1210269
Lamin B1,AICS-13_38_5,651.7422363,1515.754763,386.3045416,907.7258974,-0.5722049,-0.1282842
Lamin B1,AICS-13_38_6,556.0998624,1355.557188,357.9840114,946.1293724,-0.7602724,-0.2444257
Lamin B1,AICS-13_38_7,741.9426543,1902.099615,444.1594396,1071.71888,-0.6974835,-0.1733683
Lamin B1,AICS-13_38_8,645.7560849,1478.409341,386.735888,862.9403014,-0.4439698,-0.07257875
Lamin B1,AICS-13_38_9,547.7328553,1171.585068,340.6505842,753.1782356,-0.729846,-0.114659
Lamin B1,AICS-13_38_10,977.4092811,2354.428182,518.4295397,1241.576346,-0.7411702,-0.05131177
Lamin B1,AICS-13_39_1,568.7524097,1214.474482,367.8325448,800.8236927,-0.5867352,-0.06373592
Lamin B1,AICS-13_39_2,911.6296399,2045.32509,492.1673789,1244.509376,-0.8613785,-0.03960922
Lamin B1,AICS-13_39_3,937.2068323,2071.752588,508.4597591,1215.555945,-0.7861599,-0.1646713
Lamin B1,AICS-13_39_4,864.3866607,1883.05277,483.1147735,1154.755945,-0.7768705,-0.2590874
Lamin B1,AICS-13_39_5,675.992952,1465.824818,408.3804696,892.042378,-0.6297833,-0.2028597
Lamin B1,AICS-13_39_6,525.522873,1361.917473,358.6072539,1004.213328,-0.7784841,-0.2755202
Lamin B1,AICS-13_39_7,454.7434349,1125.464492,344.0037276,820.3559472,-0.5434277,-0.3590584
Lamin B1,AICS-13_39_8,520.2849905,1408.140086,392.3089589,853.0687783,-0.4911401,-0.1998584
Lamin B1,AICS-13_40_2,522.937944,1442.084285,420.4165978,860.4549946,-0.4533115,-0.1931368
Lamin B1,AICS-13_40_3,505.4216486,1160.837205,372.3270922,826.4230351,-0.7173834,-0.174456
Lamin B1,AICS-13_40_4,703.780939,1679.217511,432.2668136,1082.137748,-0.7551425,-0.255248
Lamin B1,AICS-13_40_5,633.0355131,1743.534627,429.7947337,1087.55031,-0.3408659,-0.1782116
Lamin B1,AICS-13_40_6,812.2799336,1956.179051,467.348848,1146.68854,-0.6655176,-0.3801724
Lamin B1,AICS-13_40_7,605.6216605,1375.488351,384.6768888,885.7838138,-0.5645245,-0.2249731
Lamin B1,AICS-13_40_9,563.8886617,1326.680809,425.2779314,840.6232436,-0.5329383,-0.1819955
Lamin B1,AICS-13_41_1,896.7322858,1741.731979,534.118098,1082.474721,-0.7110125,-0.03529071
Lamin B1,AICS-13_41_2,833.4355369,1714.930346,472.1918108,1108.892981,-0.7133512,-0.2004413
Lamin B1,AICS-13_41_3,849.4893066,1777.818948,502.5392176,1309.09481,-0.7465222,-0.191604
Lamin B1,AICS-13_41_4,470.3890579,1134.00156,315.2964658,743.0914067,0.5525358,1
Lamin B1,AICS-13_42_1,596.13225,1258.350251,381.6210374,977.9407746,-0.7581864,0.03244295
Lamin B1,AICS-13_42_2,541.1344838,1080.840454,341.9187993,751.444242,-0.7627512,-0.05480652
Lamin B1,AICS-13_42_3,724.3583345,1546.569838,431.7688074,1014.249873,-0.8069687,-0.1450904
Lamin B1,AICS-13_42_4,570.4530209,1191.686292,356.3181472,789.4263434,-0.6686574,-0.1083809
Lamin B1,AICS-13_42_5,504.2992452,1107.029867,335.2267892,799.7038088,-0.6618596,-0.1473785
Lamin B1,AICS-13_42_6,321.755639,1096.8262,240.6886579,684.6737324,0.229804,-0.04276659
Lamin B1,AICS-13_42_7,331.8232573,1010.469163,247.6676723,690.2236035,-0.07382531,-0.08833516
Lamin B1,AICS-13_42_8,572.1536321,1271.47897,372.5039768,924.633122,-0.6877046,-0.2319241
Lamin B1,AICS-13_42_9,534.4340757,1253.656564,355.3866952,892.3683285,-0.6115011,-0.3547489
Lamin B1,AICS-13_42_10,406.6841624,1362.529693,284.270599,842.4445772,0.1787695,-0.4488443
Lamin B1,AICS-13_42_11,473.8242925,1123.117649,321.9435461,749.9798268,-0.6003859,-0.04496315
Lamin B1,AICS-13_42_12,463.7906865,1426.234589,315.6116037,1033.126658,-0.672875,-0.08821858
Lamin B1,AICS-13_43_1,671.7754362,1575.446216,421.9324512,1051.139385,-0.712776,-0.1644562
Lamin B1,AICS-13_43_2,524.4004696,1486.436225,343.5155892,990.1975624,-0.5475593,-0.2639862
Lamin B1,AICS-13_43_3,581.6770548,1701.495518,419.0475008,1109.20161,-0.5298532,-0.08768641
Lamin B1,AICS-13_43_5,633.5116842,1597.656198,425.0060436,953.6334768,-0.5795686,-0.3545164
Lamin B1,AICS-13_43_7,680.2784922,1465.484695,503.6906994,986.4511789,-0.7698776,-0.07067565
Lamin B1,AICS-13_43_8,495.9322381,1156.925799,335.8646234,784.4528955,-0.7438165,-0.01919918
Lamin B1,AICS-13_44_1,593.3092355,1172.2313,377.1249153,813.2421436,-0.6334482,-0.2918887
Lamin B1,AICS-13_44_4,479.0961873,1009.210711,343.8717728,785.0000304,-0.7549704,-0.2554652
Lamin B1,AICS-13_44_7,653.6129086,1448.478583,404.5825428,1019.037409,-0.7448807,-0.1633798
Lamin B1,AICS-13_45_1,605.8937583,1599.83298,372.6127319,1052.973315,-0.6443236,-0.2186395
Lamin B1,AICS-13_45_2,415.1872184,1313.007895,288.5706259,880.2659604,-0.1864475,-0.3163233
Lamin B1,AICS-13_45_3,623.8182004,1783.49899,426.5560142,1263.349418,-0.7380813,-0.1085745
Lamin B1,AICS-13_45_4,307.8106272,1265.866953,231.0096607,831.2719815,-0.1762055,-0.3895632
Lamin B1,AICS-13_45_5,711.977885,1893.358473,416.1842804,1248.563549,-0.7312683,-0.272734
Lamin B1,AICS-13_45_6,786.8728022,1993.354412,464.8262747,1325.609634,-0.7744613,-0.2262274
Lamin B1,AICS-13_45_7,697.9988609,1731.664361,417.9681376,1236.026265,-0.7144489,-0.2063182
Lamin B1,AICS-13_46_5,671.4013018,1652.58594,409.1957132,1024.362002,-0.5973021,-0.1498064
Lamin B1,AICS-13_46_6,572.1196199,1263.282024,385.795513,911.8167071,-0.7421227,-0.1313057
Lamin B1,AICS-13_47_1,741.3984588,1807.51162,427.5663032,995.8740346,-0.6282586,-0.2479813
Lamin B1,AICS-13_47_2,917.1056079,2089.200859,520.3247764,1389.917932,-0.8028446,-0.2004808
Lamin B1,AICS-13_47_3,890.0658899,2151.817364,498.4423193,1256.528078,-0.7649673,-0.2455957
Lamin B1,AICS-13_47_5,816.4294249,1780.914061,446.7850993,1066.691579,-0.6470972,-0.1353104
Lamin B1,AICS-13_47_6,752.5884804,1572.725238,477.55346,980.8025253,-0.6680539,-0.1513972
Lamin B1,AICS-13_47_7,500.319815,1290.083656,330.0716278,732.8465889,-0.2552397,-0.1758967
Lamin B1,AICS-13_47_8,461.1717452,1071.725178,320.6253624,741.288234,-0.5641283,-0.1281712
Lamin B1,AICS-13_48_1,535.8285769,1369.67226,352.4271068,902.7437364,-0.7623262,-0.1152194
Lamin B1,AICS-13_48_2,687.1489615,1500.823396,412.7548195,884.5168585,-0.7179831,-0.1140318
Lamin B1,AICS-13_48_3,602.0163648,1742.412223,386.1427736,1205.060445,-0.4510239,-0.1677841
Lamin B1,AICS-13_48_4,602.1524137,1345.829691,383.2512097,887.7631363,-0.7120746,-0.09806444
Lamin B1,AICS-13_48_5,935.94838,2077.024483,516.3413571,1246.480825,-0.7169774,-0.1914362
Lamin B1,AICS-13_48_6,945.6758761,2008.013681,540.8237549,1340.434345,-0.8197463,-0.091576
Lamin B1,AICS-13_48_7,730.6846082,1690.917716,458.4685082,1302.27032,-0.7952111,-0.1547326
Sec61-beta,AICS-10_46_1,647.7628061,1799.484735,378.6931518,1072.351885,0.2864684,-0.2187915
Sec61-beta,AICS-10_46_2,970.8789341,3039.978569,572.0128593,1616.056181,0.1868416,-0.1254015
Sec61-beta,AICS-10_46_3,572.0515955,1570.106297,374.7127768,1035.566195,0.5289974,-0.1850755
Sec61-beta,AICS-10_46_4,532.7334645,1310.729076,344.6216163,797.7717255,0.1730659,-0.2490186
Sec61-beta,AICS-10_46_6,940.4720058,2318.205163,512.9883187,1377.600048,0.1224361,-0.3388693
Sec61-beta,AICS-10_46_7,640.1440679,1477.014839,391.7846038,938.6273676,0.4821527,-0.3161432
Sec61-beta,AICS-10_47_1,1048.971,2259.874199,597.575985,1458.891363,0.3138463,0.1544549
Sec61-beta,AICS-10_47_2,602.5265482,1434.941718,380.1189358,1042.840612,0.5257929,-0.004162906
Sec61-beta,AICS-10_47_4,600.6898881,1254.574894,398.9120543,878.6484901,0.3924527,-0.2682007
Sec61-beta,AICS-10_47_5,775.5467316,1723.127292,453.3112473,1166.978301,0.3479918,0.1088402
Sec61-beta,AICS-10_47_6,588.7175852,1294.675307,373.3852503,845.3817007,0.31319,0.1011401
Sec61-beta,AICS-10_48_3,441.1725575,1559.664544,295.406978,1014.543071,0.7069104,-0.1777742
Sec61-beta,AICS-10_48_4,766.1593578,1928.969272,455.2749284,1219.190214,0.2839605,-0.1386385
Sec61-beta,AICS-10_48_5,858.0603871,2264.942021,475.9356748,1407.72711,0.4625286,-0.3606933
Sec61-beta,AICS-10_48_7,751.1939793,1987.198199,435.7608348,1081.492145,0.4123221,-0.3134337
Sec61-beta,AICS-10_48_10,158.5990005,1509.156391,176.5540956,730.0804713,0.6567585,-0.1149369
Sec61-beta,AICS-10_49_1,763.3703555,1788.464775,446.1633265,1089.244623,0.3031508,-0.1520461
Sec61-beta,AICS-10_49_3,723.9501878,2057.127332,427.2849675,1214.105177,0.7128984,-0.08717539
Sec61-beta,AICS-10_49_4,654.2931531,1592.894487,406.6804882,1028.74223,0.5795079,-0.1255555
Sec61-beta,AICS-10_49_5,706.5019169,1735.643791,422.1056616,1111.429201,0.4303338,-0.2385978
Sec61-beta,AICS-10_49_6,629.4642296,1609.560476,391.5163901,967.7525388,0.3991263,0.06829747
Sec61-beta,AICS-10_49_8,659.9731945,1671.802846,401.2021057,1039.232902,0.5972792,0.07480466
Sec61-beta,AICS-10_50_2,534.0939535,1554.56271,351.8308431,1000.699571,-0.000237655,-0.1129161
Sec61-beta,AICS-10_50_4,608.1045529,1671.122602,385.2508975,1041.869269,0.1048839,-0.1488945
Sec61-beta,AICS-10_50_5,545.9302074,1781.730354,382.0439857,985.6069619,0.7331991,-0.1305153
Sec61-beta,AICS-10_50_6,511.6798979,1864.107961,320.937981,1004.737158,0.7962578,-0.5682492
Sec61-beta,AICS-10_50_8,615.55323,1477.559035,382.974493,1000.451828,0.1963054,-0.3179177
Sec61-beta,AICS-10_51_1,1001.489936,2418.337151,523.4024628,1221.851356,0.3372801,-0.0674629
Sec61-beta,AICS-10_51_3,847.9927688,1805.334838,486.5145263,1011.220476,0.3429846,0.01747081
Sec61-beta,AICS-10_51_4,765.4791133,2001.721419,441.1386503,1148.565511,0.3572315,0.008803365
Sec61-beta,AICS-10_51_5,722.8277844,2010.258487,429.9873647,1272.290224,0.453755,-0.02507941
Sec61-beta,AICS-10_51_6,697.4546653,1563.405888,425.4175495,1036.334094,0.6077837,-0.2738632
Sec61-beta,AICS-10_51_7,640.1440679,1454.022576,397.0527193,920.6885438,0.09375354,-0.01971643
Sec61-beta,AICS-10_52_1,529.0261321,1366.849246,342.4382205,827.3708634,0.5427752,-0.04319086
Sec61-beta,AICS-10_52_3,825.2726031,2201.509223,517.7392176,1407.270465,0.4096709,-0.178528
Sec61-beta,AICS-10_52_4,480.0825418,1319.164108,315.5952275,855.4717839,0.4960374,0.03328212
Sec61-beta,AICS-10_52_6,645.2118893,1756.629333,383.9554937,1044.726926,0.4210416,-0.15007
Sec61-beta,AICS-10_52_8,443.5534132,1365.556781,301.5362117,809.837352,0.7066919,-0.06830119
Sec61-beta,AICS-10_52_10,698.0668854,2012.639343,434.8246588,1328.957319,0.6538586,-0.3597437
Sec61-beta,AICS-10_53_2,232.4395388,1397.086113,219.2476248,783.1852053,0.8313887,0.06191211
Sec61-beta,AICS-10_53_7,497.6668616,1143.388934,373.2515109,902.6760269,0.470306,-0.1469417
Sec61-beta,AICS-10_53_8,522.631834,1189.135375,358.5275771,764.5486061,0.8120327,0.2074154
Sec61-beta,AICS-10_53_9,227.7118397,1111.485468,214.6348744,642.055156,0.6374652,-0.03359072
Sec61-beta,AICS-10_54_2,826.4970432,2530.407429,477.2935394,1608.486362,0.3019597,-0.134133
Sec61-beta,AICS-10_54_3,766.5675045,1847.475983,439.9662783,1169.818952,0.3320018,-0.1353624
Sec61-beta,AICS-10_54_5,653.3408108,1555.651101,387.3666888,990.7316803,0.3526437,-0.2590153
Sec61-beta,AICS-10_55_2,421.4794798,1653.470258,286.3911142,941.4225635,0.7261382,-0.1936116
Sec61-beta,AICS-10_55_3,351.7204084,1348.41462,253.1131973,776.6690301,0.7776617,0.1678555
Sec61-beta,AICS-10_55_4,297.91307,1491.265961,244.4641197,942.146583,0.7015004,-0.2964455
Sec61-beta,AICS-10_55_5,1338.789161,3444.621998,667.1739182,1717.784224,0.2179718,-0.05739957
Sec61-beta,AICS-10_55_8,908.7045886,2394.596618,486.2506166,1289.276391,0.4211452,-0.01816439
Sec61-beta,AICS-10_55_9,626.3691172,1221.378964,377.9848787,758.329303,0.3591771,-0.003042576
Sec61-beta,AICS-10_55_10,158.1908538,1389.09324,176.4419812,696.6325983,0.7887535,-0.07412494
Sec61-beta,AICS-10_55_11,159.1431961,1384.739676,173.6103586,699.4335679,0.8253813,-0.1190581
Sec61-beta,AICS-10_56_2,805.6135377,1770.948479,472.9547763,1170.276647,0.3343138,0.1439299
Sec61-beta,AICS-10_56_3,650.3137229,1453.988564,396.4214987,928.836571,0.2281954,0.1760089
Sec61-beta,AICS-10_56_4,481.1709329,1260.493021,337.6447014,859.0631178,0.6990833,-0.2254688
Sec61-beta,AICS-10_56_5,590.2141231,1325.966553,381.0588909,918.120201,0.6006756,-0.07975572
Sec61-beta,AICS-10_57_5,979.9942101,2460.852431,549.0689898,1455.512185,0.3454196,0.1061228
Sec61-beta,AICS-10_57_7,341.0745823,1217.19546,253.648365,721.1314773,0.8993698,-0.1966197
Sec61-beta,AICS-10_58_2,828.4017277,1833.97313,470.1622048,1059.853442,0.3292647,-0.09840235
Sec61-beta,AICS-10_58_5,836.190527,1881.114073,458.355869,1064.785215,0.1659633,-0.03738381
Sec61-beta,AICS-10_58_7,732.7933661,1658.334006,439.1420067,1057.265784,0.4178491,-0.1544426
Sec61-beta,AICS-10_58_9,741.4664832,1654.830746,434.5954962,1040.274998,0.3329561,-0.182206
Sec61-beta,AICS-10_59_1,589.7379519,1621.532779,391.9921413,1056.329398,0.6101773,-0.06496322
Sec61-beta,AICS-10_59_4,615.0090344,1357.257799,402.3629303,975.6283632,0.6115293,-0.3495596
Sec61-beta,AICS-10_59_9,488.8236833,1158.184252,349.7136872,785.3994641,0.5667379,-0.1246149
Sec61-beta,AICS-10_60_4,495.9662504,1500.857408,325.7245716,927.5880914,0.7933023,-0.07834778
Sec61-beta,AICS-10_60_6,1133.049218,2699.244109,584.7184195,1425.515293,0.3615659,0.1008108
Sec61-beta,AICS-10_60_7,666.2654559,1812.919564,407.8390033,1054.157445,0.5573367,-0.05187614
Sec61-beta,AICS-10_61_1,739.7318598,1868.699611,422.7535735,1116.604518,0.4719791,0.1130892
Sec61-beta,AICS-10_61_4,595.21392,1680.135841,362.7525462,1013.317687,0.5854405,-0.07120934
Sec61-beta,AICS-10_61_6,753.5748349,2293.274203,438.2378484,1285.633724,0.6712018,-0.1317677
Sec61-beta,AICS-10_62_5,633.477672,1494.76922,417.3171814,1007.989105,0.5397941,0.1327164
Sec61-beta,AICS-10_63_1,534.332039,1719.385948,329.9840778,1057.447392,0.4861259,0.08181097
Sec61-beta,AICS-10_63_2,906.4597818,2262.18703,477.9988731,1178.119404,0.3860316,0.1464378
Sec61-beta,AICS-10_63_3,407.5684802,1571.092651,293.6055898,836.0819819,0.7221468,0.4135354
Sec61-beta,AICS-10_63_4,1029.24391,2532.856309,531.1334203,1327.843524,0.3987485,0.0576541
Sec61-beta,AICS-10_63_6,874.7263768,2007.911644,492.7186079,1220.360697,0.2874778,-0.06437163
Sec61-beta,AICS-10_63_8,1072.303386,2567.140631,543.51324,1439.415166,0.2689428,-0.1037522
Sec61-beta,AICS-10_64_1,761.2275853,1699.590833,459.3673128,1125.407805,0.3463629,-0.02952337
Sec61-beta,AICS-10_64_2,251.3163231,1584.969638,225.291723,823.8753726,0.7558977,-0.05164541
Sec61-beta,AICS-10_64_3,668.6122994,1402.902203,405.6815366,894.4075922,0.279485,-0.02953919
Sec61-beta,AICS-10_64_4,872.1074356,1605.206912,501.6074507,966.9065373,0.3030651,0.02063096
Sec61-beta,AICS-10_64_6,506.9862109,1469.260052,369.6549281,974.9973525,0.6247188,-0.1450322
Sec61-beta,AICS-10_64_7,287.9134762,1445.417483,233.252158,783.379096,0.8309029,0.4227556
Sec61-beta,AICS-10_65_6,564.3308206,1198.726823,372.5681171,791.6516247,0.476489,-0.3154964
Sec61-beta,AICS-10_66_2,563.4124906,3381.665371,581.5156018,1402.296702,0.9674388,0.5301719
Sec61-beta,AICS-10_66_4,677.6935632,1581.908538,475.2409437,1140.316497,0.4995321,-0.3413291
Sec61-beta,AICS-10_67_3,648.4770628,1763.873937,436.1032665,1220.273567,0.5413944,-0.2690514
Sec61-beta,AICS-10_68_2,511.7819345,1384.977761,326.8511741,912.3234263,0.4555151,0.1615061
Sec61-beta,AICS-10_68_4,566.9497619,1598.60854,364.1317209,1011.746301,0.4924866,-0.1110191
Sec61-beta,AICS-10_68_5,691.7406117,1702.515885,416.2319395,1070.545248,0.5541745,-0.1480228
Sec61-beta,AICS-10_68_6,441.2065697,1574.323812,300.2187629,941.2782215,0.7780198,0.03300604
Sec61-beta,AICS-10_68_8,364.1008579,1523.577574,255.822208,899.7922312,0.9133141,-0.5475866
Sec61-beta,AICS-10_69_1,873.5019368,1937.302267,484.1105759,1127.466384,0.5489329,0.06102617
Sec61-beta,AICS-10_69_2,821.6673074,1905.296764,448.1804403,980.5683239,0.5877924,-0.0482661
Sec61-beta,AICS-10_69_3,648.1709528,1647.348057,402.1401712,1052.595402,0.5334774,-0.1000744
Sec61-beta,AICS-10_69_4,716.0253396,1686.462115,420.4231063,1015.140175,0.456806,-0.04729201
Sec61-beta,AICS-10_69_6,693.611284,1604.016484,406.987543,949.3617934,0.4902448,-0.2368905
Sec61-beta,AICS-10_70_3,1092.064488,2715.808062,558.3470836,1521.134783,-0.02166156,-0.1971119
Sec61-beta,AICS-10_70_4,903.5007183,2223.311058,495.8788054,1281.559605,0.3902233,-0.1648291
Sec61-beta,AICS-10_71_2,651.7082241,1593.642756,403.2538616,984.421363,0.3270652,-0.3610015
Sec61-beta,AICS-10_71_3,631.5729875,1765.540536,389.9612756,1062.782273,0.5877551,-0.4323736
Sec61-beta,AICS-10_71_4,736.1945885,2131.239968,417.078361,1216.996216,0.5135001,-0.2228363
Sec61-beta,AICS-10_71_5,698.7471299,1886.079857,417.3615863,1104.687642,0.5547649,-0.1374681
Sec61-beta,AICS-10_71_7,494.2316269,1432.254753,334.7455792,916.9970628,0.4928112,-0.5368034
Sec61-beta,AICS-10_71_9,518.1422204,1299.232945,328.4053438,790.7045312,0.3936161,-0.104879
Sec61-beta,AICS-10_71_10,729.7322659,1831.592275,423.7608182,1075.507464,0.6477256,0.08315056
Sec61-beta,AICS-10_71_11,731.7389871,1683.707125,427.068507,979.5711568,0.2491119,-0.1618712
Sec61-beta,AICS-10_71_12,699.4613866,1846.829751,446.3169064,1291.619455,0.2740422,-0.3802953
Sec61-beta,AICS-10_72_3,564.6029184,1409.024404,367.4987211,887.3479562,0.476273,-0.09268971
Sec61-beta,AICS-10_73_1,816.9736205,2036.073765,481.2004312,1305.795414,-0.05650888,0.05082633
Sec61-beta,AICS-10_73_2,541.9507772,1726.15438,353.0861461,1064.671841,0.5912092,-0.1265045
Sec61-beta,AICS-10_73_6,779.0499907,1989.443006,456.5892279,1138.921366,0.3265066,-0.2299676
Sec61-beta,AICS-10_74_3,827.9595688,2168.007182,467.0971155,1313.64552,0.4973062,-0.4829366
Sec61-beta,AICS-10_74_4,662.7621969,1976.790459,400.8883324,1258.863794,0.3030089,-0.0553436
Sec61-beta,AICS-10_74_8,1021.387087,2772.846562,514.0102601,1534.820504,0.302794,-0.302221
Sec61-beta,AICS-10_74_10,1150.633538,3026.373679,570.1997138,1708.404618,0.1478696,-0.01272497
Sec61-beta,AICS-10_75_1,929.0438986,2224.773584,521.0173031,1277.111772,0.250059,-0.01364935
